PlotID,Genotype,Row,Column,Device_ID,Day,hour,ECS_.mAU,ECS_tau,gH.,vH.,Phi2,PhiNPQ,PhiNO,qL,NPQt,FvP_over_FmP,PS1_Active.Centers,PS1_Open.Centers,PS1_Over.Reduced.Centers,PS1_Oxidized.Centers,Light_Intensity,Ambient_Temperature,Ambient_Humidity,Leaf_Temperature,Leaf_Temperature_Differential,Relative_Chlorophyll,LEF
1766,B97,28,10,52:00:07:fc,7/24/20,15:31:47,0.00048,0.005,200.662,0.096,0.547,0.249,0.204,0.55,1.223,0.687,13.651,0.284,0.86,-0.144,509.142,36.9,51.764,30.75,-6.15,74.57,125.3253033
1766,B97,28,10,41:00:13:09,7/23/20,15:39:04,0.00079,0.0078,127.52,0.101,0.458,0.354,0.188,0.5,1.887,0.628,3.307,0.539,0.018,0.443,623.053,35.8,49.899,29.69,-6.11,66.55,128.4112233
1766,B97,28,10,41:00:12:f5,7/28/20,17:35:31,0.00089,0.008,125.372,0.112,0.404,0.4,0.196,0.423,2.047,0.616,0.679,2.001,-5.581,4.58,854.198,35.97,42.609,30.57,-5.4,78.82,155.2931964
1767,LH119,28,11,41:00:13:09,7/23/20,15:39:41,0.00065,0.004,246.978,0.161,0.35,0.499,0.152,0.473,3.292,0.532,3.943,0.416,0.342,0.243,1176.37,35.89,50.492,32.03,-3.86,67.07,185.278275
1767,LH119,28,11,52:00:07:fc,7/24/20,15:32:30,0.00046,0.0038,263.63,0.121,0.546,0.268,0.187,0.599,1.433,0.667,0.91,0.079,0.18,0.741,818.093,36.96,52.582,31.73,-5.23,71.57,201.0054501
1767,LH119,28,11,41:00:12:f5,7/28/20,17:35:58,0.00054,0.0045,220.493,0.119,0.422,0.423,0.155,0.558,2.724,0.567,5.019,0.523,0.312,0.165,817.764,36.01,42.479,31.07,-4.94,77.72,155.2933836
1768,Pa891,28,12,41:00:12:f5,7/28/20,17:36:29,0.00066,0.0042,239.163,0.158,0.441,0.401,0.158,0.573,2.541,0.58,3.247,0.976,0.333,-0.309,673.349,36.06,42.786,30.11,-5.95,65.23,133.6261091
1768,Pa891,28,12,41:00:13:09,7/23/20,15:40:19,0.0006,0.0035,282.59,0.17,0.426,0.419,0.155,0.562,2.698,0.569,3.98,0.71,0.181,0.109,1090.036,35.93,47.164,30.97,-4.96,55.25,208.9599012
1768,Pa891,28,12,52:00:07:fc,7/24/20,15:33:18,0.00046,0.0028,354.33,0.163,0.475,0.355,0.17,0.572,2.086,0.613,5.55,0.268,0.724,0.008,866.787,36.98,51.169,31.89,-5.09,58.71,185.2757213
1769,OQ403,28,13,52:00:07:fc,7/24/20,15:35:46,0.00099,0.0077,129.369,0.128,0.496,0.305,0.199,0.511,1.533,0.658,3.036,0.692,-0.016,0.324,913.908,36.99,53.433,31.73,-5.26,74.73,203.9842656
1769,OQ403,28,13,41:00:12:f5,7/28/20,17:36:58,0.00069,0.006,167.977,0.116,0.526,0.306,0.168,0.643,1.826,0.633,6.592,0.455,0.507,0.039,519.006,36.08,43.672,29.97,-6.11,74.02,122.8487202
1769,OQ403,28,13,41:00:13:09,7/23/20,15:40:55,0.00178,0.0109,92.005,0.164,0.383,0.387,0.23,0.341,1.684,0.645,2.203,0.131,-0.575,1.445,1187.599,35.97,48.937,29.51,-6.46,66.92,204.6826877
1770,A554,28,14,52:00:07:fc,7/24/20,15:36:31,0.00085,0.0041,246.23,0.209,0.444,0.361,0.194,0.468,1.857,0.631,3.156,0.788,0.115,0.096,1094.206,36.99,52.144,32.63,-4.36,76.78,218.6223588
1770,A554,28,14,41:00:13:09,7/23/20,15:41:31,0.00162,0.0092,108.764,0.176,0.358,0.428,0.214,0.343,2.006,0.619,3.355,0.601,0.026,0.373,1029.466,36.03,49.721,31.39,-4.64,61.83,165.8469726
1770,A554,28,14,41:00:12:f5,7/28/20,17:37:26,0.00108,0.0054,186.71,0.202,0.251,0.584,0.165,0.313,3.548,0.518,5.394,0.351,0.368,0.282,1752.373,36.11,44.17,32.25,-3.86,75.5,197.9305304
1771,LH220Ht,28,15,41:00:13:09,7/23/20,15:42:07,0.00071,0.0045,220.916,0.157,0.539,0.271,0.19,0.581,1.422,0.668,2.293,1.24,-0.126,-0.114,558.707,36.09,49.344,31.47,-4.62,53.87,135.5143829
1771,LH220Ht,28,15,52:00:07:fc,7/24/20,15:37:10,0.00057,0.0038,259.97,0.148,0.511,0.315,0.174,0.602,1.814,0.634,2.792,0.669,0.493,-0.162,693.604,36.97,51.863,31.63,-5.34,63.67,159.4942398
1771,LH220Ht,28,15,41:00:12:f5,7/28/20,17:37:53,0.00131,0.0059,168.625,0.221,0.305,0.59,0.104,0.6,5.661,0.423,3.678,0.356,0.004,0.64,978.396,36.14,42.697,32.41,-3.73,67.5,134.284851
1772,W816G,28,16,52:00:07:fc,7/24/20,15:37:55,0.00068,0.0045,224.091,0.152,0.427,0.426,0.147,0.595,2.897,0.556,2.713,0.873,-0.047,0.174,1207.792,36.98,52.375,32.51,-4.47,63.94,232.0772328
1772,W816G,28,16,41:00:12:f5,7/28/20,17:38:23,0.00106,0.0057,175.621,0.186,0.34,0.426,0.234,0.298,1.82,0.634,-1.593,-2.716,3.021,0.695,1627.097,36.18,42.314,30.43,-5.75,66.5,248.945841
1772,W816G,28,16,41:00:13:09,7/23/20,15:42:44,0.00034,0.0033,305.585,0.104,0.524,0.272,0.205,0.524,1.325,0.677,2.066,0.588,0.221,0.19,710.161,36.12,48.93,30.29,-5.83,38.12,167.4559638
1773,B97,28,17,52:00:07:fc,7/24/20,15:38:42,0.00106,0.0057,176.408,0.187,0.448,0.334,0.218,0.421,1.529,0.659,0.992,2.658,-1.744,0.086,1243.211,36.97,52.41,31.89,-5.08,67.01,250.6313376
1773,B97,28,17,41:00:12:f5,7/28/20,17:38:54,0.00109,0.0065,154.295,0.168,0.331,0.496,0.173,0.393,2.874,0.557,3.401,0.843,-0.176,0.332,1512.98,36.2,41.952,30.69,-5.51,76.14,225.358371
1773,B97,28,17,41:00:13:09,7/23/20,15:44:14,0.00068,0.0057,174.6,0.119,0.412,0.421,0.167,0.507,2.524,0.581,4.167,0.54,0.068,0.392,876.519,36.23,49.001,30.93,-5.3,68.37,162.5066226
1774,LH185,28,18,52:00:07:fc,7/24/20,15:39:15,0.00145,0.0092,108.194,0.157,0.475,0.307,0.217,0.448,1.414,0.669,3.408,0.769,0.093,0.138,1044.523,36.99,52.516,31.85,-5.14,79.09,223.2667913
1774,LH185,28,18,41:00:12:f5,7/28/20,17:39:23,0.00112,0.009,111.113,0.124,0.388,0.406,0.206,0.386,1.974,0.621,10.66,0.383,0.614,0.004,847.326,36.24,42.755,29.79,-6.45,75.95,147.9431196
1774,LH185,28,18,41:00:13:09,7/23/20,15:44:52,0.00072,0.0049,203.522,0.147,0.436,0.379,0.185,0.483,2.047,0.616,3.333,0.565,0.145,0.29,914.704,36.27,48.227,30.11,-6.16,53.77,179.4649248
1775,M14,28,19,41:00:13:09,7/23/20,15:45:29,0.00054,0.0048,210.014,0.113,0.481,0.343,0.177,0.558,1.94,0.624,2.753,0.719,-0.002,0.284,657.541,36.31,49.212,30.97,-5.34,62.44,142.3247495
1775,M14,28,19,52:00:07:fc,7/24/20,15:39:54,0.00064,0.0051,194.379,0.124,0.388,0.465,0.147,0.543,3.17,0.539,3.904,0.299,0.452,0.249,1242.386,37,52.539,32.37,-4.63,70.99,216.9205956
1775,M14,28,19,41:00:12:f5,7/28/20,17:39:55,0.0015,0.0073,137.262,0.206,0.292,0.419,0.289,0.207,1.448,0.666,4.587,0.164,-0.07,0.905,1478.328,36.28,43.183,30.93,-5.35,81.66,194.2522992
1776,LH52,28,20,52:00:07:fc,7/24/20,15:40:29,0.0005,0.0056,177.854,0.089,0.431,0.386,0.183,0.483,2.115,0.61,7.2,0.3,0.577,0.123,1051.396,37.01,52.46,32.19,-4.82,75.14,203.9182542
1776,LH52,28,20,41:00:13:09,7/23/20,15:46:06,0.00095,0.0103,97.554,0.093,0.503,0.305,0.191,0.539,1.595,0.653,2.578,0.005,-21.03,22.026,817.341,36.33,48.137,29.51,-6.82,67.28,185.0051354
1776,LH52,28,20,41:00:12:f5,7/28/20,17:40:27,0.00136,0.0095,104.925,0.143,0.283,0.445,0.273,0.212,1.63,0.65,7.561,0.245,0.506,0.249,1657.107,36.33,43.646,31.63,-4.7,76.29,211.0325765
1777,WIL903,28,21,41:00:13:09,7/23/20,15:46:42,0.00035,0.005,199.428,0.07,0.517,0.312,0.172,0.617,1.816,0.634,4.442,0.597,0.368,0.035,517.283,36.32,47.431,29.83,-6.49,69.17,120.34589
1777,WIL903,28,21,52:00:07:fc,7/24/20,15:41:09,0.00133,0.0089,112.538,0.15,0.359,0.41,0.231,0.319,1.776,0.637,3.933,0.582,0.177,0.241,1412.283,37.05,52.649,31.73,-5.32,79.6,228.1543187
1777,WIL903,28,21,41:00:12:f5,7/28/20,17:40:56,0.00074,0.0047,214.265,0.159,0.313,0.497,0.19,0.337,2.612,0.575,3.332,0.523,-0.088,0.565,1600.536,36.37,43.517,31.29,-5.08,79.19,225.4354956
1778,W153R,28,22,52:00:07:fc,7/24/20,15:42:01,0.00086,0.0055,180.428,0.155,0.404,0.438,0.158,0.524,2.771,0.564,3.035,0.501,0.127,0.373,1296.447,37.07,52.328,32.63,-4.44,78.01,235.6940646
1778,W153R,28,22,41:00:13:09,7/23/20,15:47:20,0.00063,0.0055,180.728,0.114,0.455,0.356,0.189,0.495,1.89,0.628,3.371,0.546,0.286,0.168,892.361,36.29,46.723,29.75,-6.54,63.15,182.7109148
1778,W153R,28,22,41:00:12:f5,7/28/20,17:41:27,0.00107,0.0061,162.61,0.174,0.284,0.587,0.129,0.452,4.559,0.467,3.934,0.359,0.133,0.507,1637.608,36.44,42.967,32.29,-4.15,75.96,209.2863024
1779,4722,28,23,52:00:07:fc,7/24/20,15:42:36,0.00053,0.0086,116.683,0.062,0.463,0.398,0.139,0.68,2.854,0.559,4.339,0.535,0.479,-0.014,1357.345,37.09,51.877,33.49,-3.6,65.1,282.8028308
1779,4722,28,23,41:00:12:f5,7/28/20,17:41:56,0.00092,0.0046,215.739,0.198,0.327,0.555,0.118,0.57,4.717,0.461,1.17,0.968,-2.92,2.952,1526.448,36.48,42.945,31.33,-5.15,66.97,224.6168232
1779,4722,28,23,41:00:13:09,7/23/20,15:47:57,0.00114,0.0085,117.326,0.134,0.432,0.364,0.204,0.435,1.784,0.637,4.07,0.617,0.118,0.265,769.691,36.3,47.381,30.15,-6.15,69.17,149.6279304
1780,K201,28,24,52:00:07:fc,7/24/20,15:43:11,0.00128,0.0081,122.956,0.157,0.35,0.381,0.27,0.266,1.412,0.669,2.506,0.364,0.049,0.587,1494.837,37.1,50.846,32.07,-5.03,66.79,235.4368275
1780,K201,28,24,41:00:12:f5,7/28/20,17:42:25,0.00154,0.0091,109.353,0.168,0.304,0.462,0.234,0.266,1.976,0.621,2.495,1.306,-0.454,0.148,1662.603,36.52,43.604,31.73,-4.79,68.14,227.4440904
1780,K201,28,24,41:00:13:09,7/23/20,15:48:38,0.00103,0.0086,116.705,0.12,0.415,0.334,0.251,0.34,1.332,0.677,2.258,0.613,0.003,0.384,822.508,36.27,47.103,28.35,-7.92,60.09,153.603369
1781,Lp215D,28,25,41:00:13:09,7/23/20,15:49:16,0.00056,0.0046,216.315,0.121,0.404,0.425,0.172,0.482,2.473,0.584,3.783,0.759,0.084,0.157,1026.34,36.28,47.558,30.43,-5.85,65.9,186.588612
1781,Lp215D,28,25,52:00:07:fc,7/24/20,15:43:53,0.00081,0.005,201.673,0.163,0.37,0.477,0.153,0.498,3.128,0.542,3.013,0.715,-0.073,0.358,1675.411,37.1,51.566,32.63,-4.47,76.96,278.9559315
1781,Lp215D,28,25,41:00:12:f5,7/28/20,17:42:55,0.00187,0.0112,88.99,0.166,0.309,0.412,0.279,0.227,1.476,0.663,4.901,0.52,0.156,0.324,1545.507,36.58,43.392,31.33,-5.25,79.17,214.9027484
1782,PHW30,28,26,41:00:12:f5,7/28/20,17:43:23,0.00133,0.0058,171.492,0.228,0.317,0.461,0.221,0.294,2.085,0.613,2.188,1.194,-0.767,0.573,1646.742,36.62,42.596,31.11,-5.51,81.82,234.9077463
1782,PHW30,28,26,41:00:13:09,7/23/20,15:50:09,0.00074,0.0047,212.407,0.157,0.432,0.416,0.152,0.583,2.734,0.567,1.715,-0.005,2.471,-1.466,1126.241,36.25,46.982,31.43,-4.82,68.48,218.9412504
1782,PHW30,28,26,52:00:07:fc,7/24/20,15:44:36,0.00086,0.0052,191.657,0.165,0.461,0.345,0.194,0.486,1.777,0.637,2.194,0.954,-0.021,0.067,972.031,37.12,50.905,31.59,-5.53,77.84,201.647831
1783,CR1HT,28,27,41:00:12:f5,7/28/20,17:43:52,0.00139,0.0062,161.939,0.225,0.325,0.531,0.144,0.462,3.679,0.511,4.475,-0.024,0.382,0.642,1588.601,36.67,43.013,33.23,-3.44,69.02,232.3328963
1783,CR1HT,28,27,41:00:13:09,7/23/20,15:50:44,0.00132,0.0059,169.67,0.224,0.362,0.485,0.153,0.483,3.16,0.54,4.053,0.459,0.241,0.299,1338.558,36.26,46.659,31.55,-4.71,61.4,218.0510982
1783,CR1HT,28,27,52:00:07:fc,7/24/20,15:45:11,0.00107,0.0052,192.144,0.206,0.478,0.388,0.134,0.733,2.901,0.556,2.878,-0.163,-0.019,1.183,1525.291,37.12,50.512,34.01,-3.11,58.71,328.0900941
1784,793,28,28,41:00:12:f5,7/28/20,17:44:22,0.00115,0.0058,173.569,0.2,0.3,0.489,0.211,0.292,2.322,0.595,4.998,0.241,0.466,0.292,1622.728,36.73,42.667,31.19,-5.54,79.15,219.06828
1784,793,28,28,52:00:07:fc,7/24/20,15:45:45,0.00057,0.0041,240.971,0.137,0.384,0.482,0.134,0.586,3.598,0.515,2.581,0.368,0.152,0.479,1244.96,37.13,50.79,33.67,-3.46,75.84,215.129088
1784,793,28,28,41:00:13:09,7/23/20,15:51:25,0.00031,0.0074,135.978,0.042,0.583,0.232,0.185,0.644,1.252,0.684,2.551,0.609,0.15,0.241,306.242,36.27,46.887,28.67,-7.6,68.51,80.3425887
1785,DK4676A,28,1,41:00:13:09,7/23/20,15:53:43,0.0005,0.0032,314.817,0.157,0.367,0.479,0.154,0.49,3.12,0.542,3.058,0.515,0.206,0.279,1137.612,36.14,46.479,31.93,-4.21,58.04,187.8766218
1785,DK4676A,28,1,63:00:12:df,7/28/20,17:32:14,0.00077,0.0047,213.371,0.164,0.331,0.536,0.133,0.508,4.018,0.493,5.846,0.451,0.295,0.254,1267.338,36.76,39.606,32.81,-3.95,65.59,188.7699951
1785,DK4676A,28,1,52:00:07:fc,7/24/20,15:47:53,0.0005,0.0048,210.149,0.105,0.43,0.39,0.18,0.49,2.169,0.606,3.55,0.34,0.231,0.429,1056.263,37.15,51.467,32.77,-4.38,78.21,204.3868905
1786,Va38,28,2,63:00:12:df,7/28/20,17:33:11,0.00047,0.0044,229.468,0.108,0.505,0.308,0.187,0.552,1.646,0.648,5.02,0.828,0.37,-0.198,493.673,36.79,38.935,31.29,-5.5,61.87,112.1871893
1786,Va38,28,2,41:00:13:09,7/23/20,15:54:24,0.00039,0.0032,314.923,0.123,0.515,0.303,0.182,0.582,1.67,0.646,-3.217,-0.252,0.538,0.714,584.584,36.1,46.941,30.75,-5.35,52.58,135.477342
1786,Va38,28,2,52:00:07:fc,7/24/20,15:48:32,0.00115,0.0058,172.09,0.198,0.379,0.376,0.245,0.317,1.535,0.658,2.698,0.881,-0.044,0.163,1421.151,37.18,51.517,33.33,-3.85,72.33,242.3773031
1787,LH145,28,3,52:00:07:fc,7/24/20,15:49:08,0.00046,0.0042,240.309,0.111,0.485,0.347,0.168,0.592,2.066,0.614,2.578,0.407,-0.017,0.609,935.224,37.24,52.29,33.41,-3.83,69.88,204.112638
1787,LH145,28,3,41:00:13:09,7/23/20,15:55:00,0.00047,0.0033,302.177,0.142,0.325,0.533,0.143,0.466,3.733,0.508,3.748,0.611,0.228,0.161,1531.523,36.08,47.766,31.19,-4.89,61.76,223.9852388
1787,LH145,28,3,63:00:12:df,7/28/20,17:33:45,0.00066,0.0053,187.05,0.123,0.411,0.444,0.144,0.584,3.081,0.545,5.844,0.38,0.352,0.268,977.629,36.84,39.191,32.41,-4.43,63.47,180.8124836
1788,B97,28,4,52:00:07:fc,7/24/20,15:49:48,0.0005,0.003,336.66,0.168,0.356,0.389,0.255,0.286,1.525,0.659,8.202,0.146,0.538,0.317,1496.046,37.34,53.056,33.11,-4.23,41.12,239.6665692
1788,B97,28,4,63:00:12:df,7/28/20,17:34:14,0.00091,0.006,167.129,0.152,0.376,0.478,0.147,0.525,3.259,0.534,4.883,0.564,0.185,0.251,1097.185,36.89,40.4,32.11,-4.78,66.71,185.643702
1788,B97,28,4,41:00:13:09,7/23/20,15:55:39,0.00071,0.0049,205.611,0.146,0.416,0.381,0.203,0.419,1.872,0.629,3.514,1.119,0.34,-0.458,828.934,36.11,48.534,32.25,-3.86,63.32,155.1764448
1789,B97,28,5,41:00:13:09,7/23/20,15:56:21,0.00063,0.0045,220.16,0.139,0.348,0.509,0.143,0.5,3.571,0.516,5.142,0.526,0.399,0.075,1035.795,36.13,47.639,31.15,-4.98,68.48,162.205497
1789,B97,29,5,63:00:12:df,7/28/20,17:34:47,0.00109,0.0076,131.448,0.143,0.35,0.467,0.183,0.393,2.559,0.578,5.151,0.457,0.194,0.349,1519.861,36.95,40.465,31.93,-5.02,67.24,239.3781075
1789,B97,29,5,52:00:07:fc,7/24/20,15:50:26,0.00073,0.0049,204.243,0.149,0.4,0.435,0.165,0.498,2.647,0.572,8.555,0.346,1.105,-0.451,1374.655,37.43,53.657,33.45,-3.98,75.56,247.4379
1790,C15,29,6,41:00:13:09,7/23/20,15:56:59,0.00115,0.0088,113.327,0.13,0.371,0.431,0.198,0.384,2.181,0.605,-15.669,-0.004,1.194,-0.19,1341.286,36.16,47.414,30.37,-5.79,0,223.9276977
1790,C15,29,6,52:00:07:fc,7/24/20,15:51:09,0.00076,0.0038,260.678,0.198,0.434,0.433,0.134,0.665,3.238,0.535,-2.562,-0.401,2.073,-0.673,1271.786,37.53,52.845,35.91,-1.62,63.19,248.3798058
1790,C15,29,6,63:00:12:df,7/28/20,17:35:17,0.00121,0.0064,156.452,0.189,0.406,0.446,0.148,0.562,3.009,0.549,2.757,0.698,-0.164,0.466,1497.068,36.99,39.938,30.61,-6.38,45.33,273.5143236
1791,NC324,29,7,41:00:13:09,7/23/20,15:57:40,0.00073,0.0058,172.775,0.126,0.474,0.31,0.217,0.448,1.43,0.668,3.176,0.611,0.128,0.261,689.347,36.17,47.2,30.51,-5.66,56.73,147.0377151
1791,NC324,29,7,63:00:12:df,7/28/20,17:36:03,0.00031,0.0049,205.676,0.064,0.595,0.238,0.167,0.732,1.428,0.668,5.542,-0.192,-4.19,5.382,317.657,37.06,39.512,32.63,-4.43,55.35,85.05266175
1791,NC324,29,7,52:00:07:fc,7/24/20,15:51:47,0.0008,0.0042,236.898,0.19,0.426,0.416,0.158,0.554,2.643,0.573,2.308,0.755,-0.157,0.402,1347.786,37.62,53.134,34.43,-3.19,72.85,258.3705762
1792,W552,29,8,63:00:12:df,7/28/20,17:36:36,0.00102,0.0062,160.455,0.164,0.394,0.396,0.21,0.384,1.887,0.628,5.335,0.087,-0.065,0.978,1095.852,37.09,40.08,29.65,-7.44,70.37,194.2945596
1792,W552,29,8,41:00:13:09,7/23/20,15:58:34,0.00098,0.0049,205.754,0.202,0.367,0.502,0.131,0.575,3.842,0.502,2.741,0.808,-0.155,0.347,1213.963,36.18,47.787,31.73,-4.45,62.63,200.4859895
1792,W552,29,8,52:00:07:fc,7/24/20,15:52:26,0.00126,0.0066,152.499,0.192,0.436,0.369,0.195,0.459,1.893,0.628,1.525,1.115,-0.995,0.881,973.676,37.73,51.392,31.47,-6.26,74.26,191.0352312
1793,PHP02,29,9,41:00:13:09,7/23/20,15:59:07,0.00075,0.0046,219.527,0.165,0.414,0.427,0.16,0.531,2.674,0.571,14.121,0.146,0.816,0.038,1234.145,36.16,46.983,31.01,-5.15,64.67,229.9212135
1793,PHP02,29,9,63:00:12:df,7/28/20,17:37:08,0.00045,0.005,198.326,0.089,0.568,0.235,0.197,0.591,1.196,0.69,5.415,0.548,0.487,-0.035,549.977,37.13,40.168,29.87,-7.26,63.22,140.5741212
1793,PHP02,29,9,52:00:07:fc,7/24/20,15:52:58,0.00035,0.002,498.735,0.175,0.422,0.388,0.189,0.457,2.052,0.615,-7.096,-1.05,1.508,0.542,1299.921,37.81,51.505,32.71,-5.1,73.79,246.8549979
1794,PHW53,29,10,41:00:13:09,7/23/20,15:59:42,0.00091,0.0065,153.07,0.139,0.33,0.438,0.231,0.292,1.895,0.628,0.194,10.878,-21.14,11.263,1179.566,36.17,47.81,29.79,-6.38,63.83,175.165551
1794,PHW53,29,10,63:00:12:df,7/28/20,17:37:47,0.00027,0.0035,284.285,0.077,0.481,0.352,0.168,0.587,2.095,0.612,4.625,0.751,0.377,-0.129,347.081,37.16,39.388,31.93,-5.23,63.75,75.12568245
1794,PHW53,29,10,52:00:07:fc,7/24/20,15:53:34,0.00042,0.0039,253.893,0.107,0.389,0.429,0.182,0.437,2.35,0.593,1.447,2.11,-0.453,-0.656,1143.74,37.84,50.439,33.03,-4.81,76.88,200.211687
1795,NC258,29,11,41:00:13:09,7/23/20,16:00:19,0.00101,0.0054,185.175,0.187,0.345,0.53,0.125,0.563,4.222,0.483,0.657,2.171,-3.619,2.448,1191.758,36.19,48.29,32.03,-4.16,50.41,185.0204295
1795,NC258,29,11,52:00:07:fc,7/24/20,15:54:13,0.00134,0.0104,96.226,0.129,0.382,0.377,0.241,0.325,1.562,0.656,5.287,0.325,0.495,0.18,1258.427,37.86,49.581,31.33,-6.53,74.5,216.3236013
1795,NC258,29,11,63:00:12:df,7/28/20,17:38:21,0.00168,0.0121,82.87,0.139,0.382,0.294,0.323,0.242,0.91,0.719,-10.126,-0.926,2.314,-0.388,870.526,37.19,39.716,28.67,-8.52,65.96,149.6434194
1796,DKMM501D,29,12,41:00:13:09,7/23/20,16:00:59,0.00061,0.0054,185.341,0.113,0.457,0.298,0.245,0.382,1.214,0.688,3.519,0.634,0.049,0.316,486.979,36.15,46.253,30.05,-6.1,64.95,100.1472314
1796,DKMM501D,29,12,52:00:07:fc,7/24/20,15:54:49,0.00074,0.0049,202.656,0.15,0.381,0.473,0.146,0.534,3.239,0.535,2.981,0.318,-0.716,1.399,1285.854,37.89,50.456,33.93,-3.96,75.27,220.4596683
1796,DKMM501D,29,12,63:00:12:df,7/28/20,17:38:53,0.00122,0.0074,135.893,0.166,0.342,0.442,0.216,0.324,2.045,0.616,4.19,0.486,0.229,0.285,980.813,37.22,38.742,31.01,-6.21,61.47,150.9471207
1797,ZS1791,29,13,41:00:13:09,7/23/20,16:01:35,0.00133,0.0081,123.659,0.164,0.369,0.508,0.123,0.614,4.129,0.488,2.578,0.723,-0.102,0.378,1154.291,36.14,48.154,30.97,-5.17,61.59,191.6700206
1797,ZS1791,29,13,52:00:07:fc,7/24/20,15:55:24,0.00069,0.0067,149.469,0.103,0.464,0.371,0.164,0.579,2.261,0.599,0.79,2.639,-1.793,0.153,983.256,37.92,50.519,32.77,-5.15,77.86,205.3038528
1797,ZS1791,29,13,63:00:12:df,7/28/20,17:39:23,0.00161,0.0077,129.897,0.209,0.343,0.371,0.286,0.246,1.297,0.68,1.745,1.593,-1.485,0.892,1305.998,37.26,39.781,31.01,-6.25,71.67,201.5807913
1798,PHV37,29,14,52:00:07:fc,7/24/20,15:56:04,0.00131,0.0083,120.172,0.157,0.403,0.427,0.169,0.488,2.521,0.581,3.569,0.28,-0.027,0.747,1250.014,37.94,50.485,31.85,-6.09,73.72,226.6900389
1798,PHV37,29,14,63:00:12:df,7/28/20,17:39:54,0.00099,0.005,199.009,0.197,0.327,0.545,0.128,0.524,4.263,0.481,4.763,0.425,0.196,0.379,1662.991,37.3,40.267,32.29,-5.01,59.31,244.7091257
1798,PHV37,29,14,41:00:13:09,7/23/20,16:02:12,0.00042,0.0069,143.975,0.06,0.496,0.342,0.162,0.626,2.106,0.611,7.26,0.35,0.468,0.182,511.779,36.17,48.408,29.55,-6.62,65.15,114.2290728
1799,W9,29,15,52:00:07:fc,7/24/20,15:56:40,0.00129,0.0088,113.232,0.146,0.385,0.385,0.23,0.344,1.675,0.646,2.68,0.018,-0.069,1.051,1338.599,37.99,50.699,31.07,-6.92,78.02,231.9122768
1799,W9,29,15,63:00:12:df,7/28/20,17:40:24,0.00073,0.0048,206.296,0.151,0.434,0.394,0.172,0.519,2.295,0.597,3.353,0.68,0.161,0.158,894.175,37.35,40.284,31.07,-6.28,67.11,174.6323775
1799,W9,29,15,41:00:13:09,7/23/20,16:03:17,0.00065,0.004,250.856,0.163,0.46,0.364,0.176,0.536,2.068,0.614,1.734,0.569,-0.207,0.638,1115.117,36.24,49.217,31.47,-4.77,65.3,230.829219
1800,CI_21E,29,16,63:00:12:df,7/28/20,17:41:04,0.00143,0.0057,175.923,0.252,0.388,0.13,0.483,0.165,0.269,0.794,-5.465,-2.446,1.489,1.957,1564.221,37.42,39.266,29.79,-7.63,51.78,273.1129866
1800,CI_21E,29,16,52:00:07:fc,7/24/20,15:57:19,0.00077,0.0043,232.527,0.179,0.418,0.414,0.168,0.51,2.47,0.584,-3.549,-0.283,2.124,-0.84,1415.858,38.03,51.182,34.09,-3.94,72.09,266.3228898
1800,CI_21E,29,16,41:00:13:09,7/23/20,16:03:57,0.00067,0.0042,237.702,0.159,0.458,0.355,0.188,0.5,1.89,0.628,3.315,-0.458,0.185,1.273,674.884,36.26,49.171,30.97,-5.29,56.14,139.0935924
1801,LH192,29,17,63:00:12:df,7/28/20,17:41:39,0.00088,0.0077,129.275,0.114,0.439,0.321,0.24,0.374,1.335,0.676,4.105,0.8,0.075,0.124,895.884,37.45,36.893,31.15,-6.3,61.82,176.9818842
1801,LH192,29,17,52:00:07:fc,7/24/20,15:57:59,0.00062,0.0054,185.259,0.115,0.404,0.446,0.149,0.556,2.993,0.55,3.624,0.122,0.21,0.668,1307.932,38.08,50.92,33.63,-4.45,74.24,237.7820376
1801,LH192,29,17,41:00:13:09,7/23/20,16:04:37,0.00086,0.0057,174.762,0.15,0.334,0.497,0.17,0.403,2.928,0.554,4.782,0.51,0.306,0.183,1102.103,36.32,48.854,31.67,-4.65,67.53,165.6460809
1802,LH250,29,18,52:00:07:fc,7/24/20,15:58:39,0.00029,0.001,1013.772,0.294,0.5,0.318,0.182,0.562,1.747,0.64,-2.64,-1.484,3.082,-0.599,851.569,38.12,50.854,33.67,-4.45,73.66,191.603025
1802,LH250,29,18,41:00:13:09,7/23/20,16:05:16,0.0005,0.0045,224.447,0.112,0.466,0.37,0.163,0.584,2.264,0.599,2.5,1.418,-2.328,1.911,721.466,36.37,49.493,33.19,-3.18,62.64,151.2914202
1802,LH250,29,18,63:00:12:df,7/28/20,17:42:20,0.00104,0.0054,184.908,0.192,0.338,0.428,0.234,0.295,1.826,0.633,1.046,2.613,-2.418,0.805,1620.715,37.48,38.45,31.47,-6.01,66.03,246.5107515
1803,PHW43,29,19,52:00:07:fc,7/24/20,15:59:17,0.0004,0.0024,418.399,0.167,0.433,0.328,0.239,0.372,1.375,0.673,1.124,0.95,-0.047,0.097,1282.546,38.13,49.634,32.41,-5.72,66.59,249.9040881
1803,PHW43,29,19,63:00:12:df,7/28/20,17:42:53,0.00092,0.0043,232.446,0.214,0.414,0.414,0.172,0.493,2.403,0.589,2.468,0.376,0.04,0.585,1497.735,37.48,39.572,32.25,-5.23,53.41,279.0280305
