ID,SampleWeight,phosphoricacid,glycericacid,Lserine,Lalanine,Lthreonine,Betaalanine,Dmalicacid,asparticacid,Lglutamicacid,transaconiticacid,glycerol1phosphate,shikimicacid,citricacid,quinicacid,fructose,Dglucose,tyrosine,galactonicacid,mucicacid,myoinositol,caffeicacid,Dglucose6phosphate,Sucrose,loganin,chlorogenicacid,Raffinose
CO256,28.3,0.171249869,0.025337246,6.17E-02,0.014946969,0.004815719,NA,0.206703772,0.086113803,2.34E-03,0.42202572,9.50E-03,0.071053738,0.0146697,0.14832778,0.237845418,0.783656035,0.022203381,0.002039384,0.027358389,0.53882053,6.57E-05,0.003400189,0.21851039,3.64E-03,1.37E-02,0.002750797
CS608,22.8,0.01644059,0.002656894,0.03344554,0.0257995,0.003033845,0.00120381,0.03181179,0.050709991,0.001562521,0.04359841,1.04E-03,0.007890293,0.004810511,0.024471391,0.479625752,0.32718435,0.00325407,0.000631629,1.08E-03,0.15145308,0.000841046,0.001619266,4.28644135,0.000145241,0.011767209,2.54E-03
CSJ3,41.6,0.35095725,0.021461146,0.006844309,0.001549533,0.002573058,0.003686443,0.18055022,0.041506453,0.022326869,0.29840695,2.65E-02,0.470847733,0.020260094,1.222678242,0.170172513,0.50865459,0.025827017,0.002007599,4.25E-03,0.43863848,0.004569699,0.009233641,9.60064112,0.001453099,0.089386376,1.21E-02
DK3IBZ2,25.5,0.042907733,0.004454888,2.00E-02,0.001700016,0.002919694,1.66E-03,0.091544189,0.056274753,1.08E-02,0.29972056,5.54E-03,0.006263215,0.016425635,0.03577096,0.400337178,0.109867625,0.00536847,0.001080758,0.011973101,0.39557384,3.64E-03,0.001987276,0.12432979,1.87E-02,2.75E-02,0.00101012
DK83IBI3,23.9,0.26635391,0.010315564,0.009991185,0.018791106,0.00194251,0.001166698,0.02807821,0.02760033,0.000849699,0.33154892,2.23E-03,0.028972004,0.008564921,0.813447033,0.82191185,0.66712357,0.005722659,0.000961721,4.31E-03,0.12019372,0.002294069,0.004296165,0.12869941,0.000123939,0.013486742,6.57E-04
DK84BRQ4,29.4,0.17497684,0.016103459,0.025067496,0.010231297,0.005910722,0.004381169,0.23554751,0.051578809,0.004658435,0.0456328,2.03E-02,0.03034134,0.009048785,0.0568285,2.093620405,1.541101,0.036029882,0.005842783,7.48E-03,0.39253145,0.000800582,0.005973153,1.08449198,0.000455377,0.003200494,4.94E-03
DK84QAB1,29.3,0.04111069,0.003756902,NA,0.008998857,0.001089854,9.96E-04,0.023401636,0.027183733,1.63E-04,0.28452464,2.03E-03,0.038658157,0.007914042,0.19993789,0.498236221,0.539225256,0.00197959,0.001127287,0.003887195,0.5272131,2.42E-03,0.001571435,2.07186367,1.68E-03,4.14E-02,0.002349594
DK8F196,23,0.05644166,0.010700596,0.023490262,0.012112984,0.008818103,0.001807939,0.2033631,0.174434004,0.013291354,0.26826736,2.36E-03,0.024729208,0.050090055,0.088427472,0.064603269,0.04994923,0.031350033,0.001408246,6.79E-03,0.43716294,0.004315859,0.002068879,4.00179979,0.004498102,0.018858066,4.56E-03
DK8M116,27.6,0.172559455,0.020254168,7.93E-03,7.95E-03,1.78E-03,0.004218701,1.13E-01,4.95E-01,1.48E-02,0.200104058,0.001710321,3.76E-02,2.02E-02,6.48E-02,8.55E-01,3.59E-01,4.40E-03,8.10E-03,0.01012158,0.244047586,0.003405507,2.18E-03,0.151873049,8.10E-04,1.89E-02,0.007782444
DK8M129,22,0.17064275,0.045081406,0.00486155,0.00245762,0.003413218,0.001641867,0.09962038,0.045436194,0.010187859,0.33175504,9.63E-04,0.030822547,0.016496355,0.072239534,0.83125834,1.86597087,0.011485296,0.003237118,2.09E-02,0.31641667,0.011050227,0.009778687,1.2896189,0.005837172,0.024749713,3.59E-03
DKF274,48.5,0.08694805,0.021561995,0.023564419,0.010881384,0.004757799,0.006437954,0.07187684,0.306422315,0.009121976,0.18763047,2.30E-03,0.010384734,0.01605658,0.028612836,0.080060993,0.04748288,0.005534474,0.001172939,3.81E-03,0.18696485,0.004020749,0.00308821,4.10451042,0.003915079,0.00897668,3.92E-03
DKIB02,29.4,0.10866933,0.007230849,0.013968686,0.003001898,4.11E-03,1.41E-03,0.1862601,0.03736565,0.009678695,0.3097916,0.003479259,0.028621329,0.027195506,0.12894388,1.273851825,0.605762048,0.00994007,0.001153493,0.00441207,0.41383465,0.004006704,0.004734485,2.16456993,0.003231971,7.48E-03,7.98E-05
DKMBUB,23.4,0.02901879,0.007448135,0.014750235,0.004745251,0.003541639,0.005602876,0.18159862,0.214714722,0.016131335,0.21643468,1.66E-03,0.027917925,0.020570441,0.120939933,0.055810688,0.06036722,0.006854717,0.000899564,5.03E-03,0.25096986,0.002428193,0.002736435,0.87592674,0.010048272,0.028456825,4.17E-03
DKMBZA,26.9,0.50788016,0.014511662,0.016343117,0.002713354,0.006007641,0.001966773,0.08259515,0.11226007,0.04280474,0.1471657,1.33E-02,0.022745046,0.017717292,0.2416355,0.44975419,1.4259644,0.01021649,NA,0.006196619,0.312535,2.41E-03,0.006761221,0.2648983,0.002676025,0.013536441,0.003025985
DKMFD-13D,25.4,1.741143841,0.027711719,4.69E-02,4.69E-02,6.52E-03,0.00776499,4.65E-01,NaN,4.77E-02,0.754944293,0.017443262,2.86E-02,3.22E-02,1.07E-01,9.25E-02,7.40E-02,1.61E-02,3.78E-03,0.02012417,0.801541426,0.012501905,7.07E-03,0.351831121,7.11E-03,2.70E-02,0.011668702
DKMM402A,24.9,0.32664166,0.02698481,0.011622901,0.001766189,0.006548183,0.004880389,0.22376976,0.36300843,0.05616383,0.33179654,4.17E-02,0.006811389,0.016321259,0.03386262,0.04705738,0.35266958,0.015364369,0.001370149,0.016456552,0.60862186,NaN,0.007332882,0.3256746,0.001864584,0.003441363,0.005775783
DKNL001,33.9,0.12036785,0.013025915,0.011201786,0.009214749,0.004322276,0.002461009,0.03277307,0.227234119,0.004360683,0.11478169,3.55E-04,0.020485755,0.021599561,0.054508535,0.029402111,0.02344901,0.004147967,0.001066536,1.24E-02,0.08249549,0.003016434,0.00306075,2.86072202,0.002044439,0.006077185,9.42E-04
DKWDAD1,20.8,0.10926045,0.006432451,0.003885411,0.003881136,0.003482047,0.001208668,0.06622873,0.07425326,0.015870894,0.16077475,0.005374867,0.011939872,0.010604351,0.06695564,0.049036572,0.06822988,0.002140825,0.00065422,0.003349493,0.5527589,1.53E-03,0.002588374,0.06122422,0.000719785,0.282144154,0.006909932
F115,22.2,0.065341711,0.006777104,0.138512443,0.03547956,0.003596564,0.009138528,0.07327097,0.073247254,0.011813587,0.089421928,0.004314368,0.026806635,0.018377289,0.09431469,0.595093929,0.16879385,0.005973077,0.000989405,0.002482136,0.3446418,1.57E-03,0.001170473,1.17237999,1.95E-02,0.087343587,6.32E-03
F44,27.1,0.04799588,0.008171626,0.004143991,0.006568087,0.001797467,0.000619356,0.03526211,0.10728441,NA,0.2984422,0.014367614,0.013197988,0.010436943,0.06787831,0.06031028,0.07514211,0.003327071,0.000815708,0.005493,0.34100721,1.39E-03,0.002253197,0.06770518,0.00075147,0.035157869,0.003051936
Fe,29.3,0.279363049,0.017031649,2.82E-02,0.016987649,0.002403498,2.34E-03,0.040335126,0.014241319,6.93E-04,0.22898992,6.91E-03,0.049454116,0.021673645,0.18026782,0.454317871,0.801891851,0.014587819,0.00654866,0.054695611,0.23857692,2.64E-02,0.004029663,0.17919398,9.71E-02,2.34E-02,0.000681999
G22_T122,26,0.18899739,0.012338874,0.003857153,0.006130062,0.001448362,0.007698864,0.19200065,0.36307417,0.038088223,0.241094329,5.76E-03,0.014494432,0.023760554,0.053007282,0.101400804,0.22193451,0.011813881,NA,0.005748671,0.58048293,0.013161877,0.005538673,0.86174836,0.006066754,0.011943585,5.06E-03
G3_T5a,28.8,0.16517329,0.006203078,0.011399409,0.003337393,0.001512568,0.000471709,0.10050714,0.047040195,0.004298527,0.33170095,4.00E-03,0.018545012,0.009970103,0.09822611,0.034472373,0.03280921,0.003189016,0.000863692,5.73E-03,0.0944458,0.002644225,0.004699369,4.17565479,0.000682095,0.011608903,2.77E-04
GE129,28,0.406938494,0.010594315,0.014905,0.01491,0.003365,0.003181675,0.04225,0.0564,0.00986,0.182604284,0.002587757,0.0246,0.00609,0.2103,0.04315,0.14545,0.00487,0.001445,0.004126805,0.122283851,0.00252833,0.002125,0.521935171,0.00208,0.0217,0.003028124
GE54,29.8,0.11314683,0.018004198,0.002580088,0.002586968,0.006055983,0.004790019,0.17121602,0.05436211,0.004872582,0.38716782,0.023531779,0.026491656,0.010018998,0.02987123,1.151993465,1.00008476,0.036064814,0.002381937,0.009310334,0.5665653,5.22E-04,0.004095116,NA,0.002321391,0.009097046,0.01377423
H124w,27.1,0.086550942,0.018776362,5.75E-03,5.74E-03,4.59E-04,0.003554876,7.97E-02,4.40E-01,1.45E-02,0.645232006,0.004901677,1.14E-02,2.68E-02,6.45E-02,1.97E-02,6.75E-02,1.17E-02,3.78E-03,0.008022051,0.26496581,0.004399139,1.79E-03,0.294726586,2.77E-03,1.61E-02,0.008322028
H14,25.6,0.03411079,0.009908785,0.010252025,0.0233981,0.003076511,0.004339271,0.27292967,0.043676334,0.017449217,0.23625774,0.001920335,0.552308629,0.015691469,1.25313703,1.087516701,0.62361033,0.008893518,0.001723424,0.00286876,0.4614621,0.001457865,0.004005064,4.54495814,0.026228924,0.284252963,0.042496674
H52,21.7,0.23576718,0.008789146,0.007102043,0.004616328,0.003338844,0.00234279,0.2997946,0.07957677,0.017193721,0.091966742,2.78E-03,0.025962238,0.020217246,0.220998765,0.10438529,0.55484928,0.005115828,NA,0.003954747,0.20963402,0.012534663,0.006259227,0.08191769,0.008451725,0.003710154,1.27E-03
Hi26,24.1,0.323913432,0.007374674,0.024292289,0.008165001,0.00484845,0.001479297,0.10690711,0.07652443,0.008956611,0.145200904,0.005643909,0.025838301,0.010035612,0.12500637,0.080114259,0.15758682,0.002846973,0.003724544,0.0057427,0.1581924,9.34E-04,0.002734069,1.20734846,1.56E-02,0.08929796,2.10E-03
Hi28,28.6,0.11087609,0.01999186,0.011802814,0.00544258,0.002699323,0.001310999,0.03549012,0.056520587,0.005265086,0.07650981,5.11E-03,0.013751433,0.020076214,0.051986568,1.155726677,0.9017812,0.003954086,0.001098357,4.55E-03,0.16310693,0.001216101,0.000520182,0.0295371,0.000214399,0.001084298,3.04E-03
Ia5125B,25.4,0.04229822,0.026548734,0.003842597,0.00383486,0.005071454,0.002385505,0.17299165,0.05417159,0.015393598,0.3182652,0.005204269,0.012002313,0.045836508,0.07102228,1.031631536,0.36010807,0.002657581,0.001476434,0.004536327,0.4413493,3.36E-03,0.002402268,0.11831761,0.004256514,0.040129349,0.001685327
INBRED_100,24.7,0.05148437,0.03250794,0.02535576,0.001580675,0.004425557,0.006301047,0.30913607,0.20172512,0.05324327,0.4631654,1.33E-02,0.025084264,0.038289313,0.11770116,0.41154682,0.91050048,0.012941881,0.001429104,0.00338954,0.56670116,2.62E-03,0.003666034,0.203026,0.001117632,0.051032985,0.043269522
K155,28.1,0.082735863,0.008539291,9.54E-03,0.027754216,0.003155851,1.47E-03,0.025451199,0.015357098,NA,0.45001554,9.00E-04,0.126614849,0.0375758,0.15988755,0.073295074,0.053097138,0.006028236,0.002017117,0.000130176,0.19692805,3.13E-02,0.000873516,0.10173003,3.34E-03,3.30E-03,0.000793221
K201,22.7,0.07370773,0.018601825,0.012747669,0.000486366,0.00277384,0.001809991,0.10016026,0.67628605,0.031986877,0.396222121,8.83E-03,0.005780868,0.013755934,0.027634015,0.009494126,0.03608878,0.006424914,0.000877235,0.006113995,0.27912953,0.005181239,0.003317947,0.16306327,0.000832818,0.015887948,1.26E-03
KO679Y,23.8,0.12362677,0.020963946,0.021636981,0.004100122,4.23E-03,2.11E-03,0.04113902,0.079847531,0.010956293,0.210187,0.004397696,0.149457737,0.01300935,1.12908734,0.697188511,0.29616142,0.009114933,0.001206271,0.017552836,0.25295736,0.008675563,0.005232499,1.70249557,1.28E-02,0.003858469,0.000677029
L_127,13.6,0.11935149,0.005542954,0.009934785,0.005712463,0.001636535,0.000906104,0.19119723,0.1009135,1.93E-04,0.4488421,0.001356074,0.142925607,0.015070917,1.3964252,0.05398717,0.39183458,0.00452898,0.001448534,0.02117171,0.19608834,8.46E-03,0.003710712,0.06679178,0.010498789,0.009944031,0.000641053
L222,25.6,0.1049111,0.006990776,0.008079079,0.004769198,2.66E-03,3.28E-04,0.01756801,0.20947818,0.007346048,0.3524946,0.007080718,0.010289415,0.014678605,0.05408688,0.031340441,0.027508894,0.008220739,0.001331148,0.013007925,0.6991158,0.003505506,0.002552117,0.08979173,0.015371162,3.56E-02,2.14E-03
LH159,21,0.04867211,0.011471651,0.110422567,0.005249599,0.004178252,0.003527203,0.0315182,0.17309255,0.007281037,0.16053616,3.30E-05,0.041988551,0.014257153,0.129579389,0.072542537,0.05425135,0.008591377,0.001223808,6.24E-03,0.15883952,0.002694849,0.003119267,0.05558435,0.001730637,0.029457915,1.06E-03
LH163,23.9,0.07835309,0.002497103,0.002077531,0.02553922,0.000788319,0.00675066,0.07840321,0.125948064,0.003713406,0.31840337,0.003718314,0.006922766,0.006226633,0.06171777,0.007541433,0.01064949,0.000935888,0.000105156,0.004409188,0.210947,0.000580811,0.001023868,0.08889566,0.000504398,0.081873708,0.001638329
LH164,27,0.03717735,0.009301206,0.014941989,0.002704592,2.55E-03,3.44E-03,0.084282,0.20518002,0.008533793,0.4391393,0.00455345,0.043773962,0.018451285,0.33510447,0.484844274,0.14183407,0.002580943,0.001183504,0.009793843,0.3676106,0.009148116,0.002940116,0.1004673,1.85E-02,0.013876246,0.003360132
LH167,28.5,0.07389185,0.007092849,0.020961692,0.012040698,0.002913504,0.000972789,0.02778407,0.026045213,0.002092713,NA,2.98E-03,0.011022917,0.011522687,0.02114114,0.15176605,0.60682343,0.003072798,0.001229362,5.28E-03,0.07288501,0.001496879,0.002546276,NaN,0.00076364,0.005209286,6.46E-04
LH169Ht,23.4,0.18882138,0.006324009,0.005859394,0.003179238,0.001950834,0.003911318,0.1692386,0.32146703,0.032488616,0.149339791,1.04E-02,0.014910434,0.012671456,0.053499713,0.364029664,0.90138433,0.01384885,0.002459567,0.004074002,0.40650269,0.005822169,0.009767954,1.19702474,0.006703147,0.028737225,1.12E-02
LH175,24.9,0.35057998,0.009738909,0.009222242,0.02544972,0.000940022,0.001938796,0.3284739,0.028095266,0.02625842,0.03433465,0.005576199,0.008277036,0.011675977,0.03018785,0.444300561,0.30023176,0.00667174,0.002514214,0.000255741,0.3789897,NA,0.0066631,2.75249452,0.012420737,0.040906527,0.003830937
LH183,19.8,0.070693,0.008574637,0.012483856,0.00126644,0.003849036,0.002357567,0.01519205,0.091010996,0.010445515,0.12820513,1.28E-02,0.136503411,0.017997057,1.566918803,0.060755112,0.46319526,NA,0.00144437,6.08E-03,0.28451468,0.003752222,0.005175658,0.20580297,0.041606746,0.038341215,5.70E-03
LH189Ht,23.2,0.13833299,0.023400155,0.018212191,0.003771819,0.00382271,0.007349861,0.04136572,0.0499722,0.010668553,0.442606678,1.73E-02,0.045544668,0.008886383,0.064596564,1.058859464,0.83831961,NaN,0.004225925,0.008868766,0.39796216,0.007959576,0.006522879,1.61431362,0.004981463,0.004308134,8.95E-03
LH210,19.3,0.03433123,0.018034224,0.041523631,0.003340037,0.00201588,0.00197833,0.0662948,0.121419243,0.010320517,0.13830532,6.60E-03,0.012812699,0.018336606,0.061385534,0.011158491,0.14973248,0.003177976,0.001579106,5.60E-03,0.2444255,0.003992234,0.003591034,0.08180545,0.005865817,0.009425229,8.85E-04
LH212Ht,47.6,0.02151966,0.002723745,0.013866684,0.004926363,0.001145751,0.001325954,0.02441021,0.035587674,0.001700971,0.16602571,1.22E-05,0.01242549,0.007798654,0.020052463,0.085913038,0.07479159,0.002103993,0.000538174,2.84E-03,0.07409391,0.000855965,0.001960317,0.21925918,0.004903229,0.008948057,7.09E-04
LH217,22,0.05757026,0.003763228,0.006730626,0.01998577,0.001290823,0.002504836,0.05501251,0.029533166,0.004398611,0.24021435,0.003757254,0.009446687,0.004641414,0.02087975,0.245981275,0.15547605,0.002411811,0.000442934,0.003515305,0.218079,0.000706645,0.00151997,1.59192483,0.002558176,0.041505598,0.053350869
LH218,23.8,0.23933949,0.010927535,0.004329466,0.03438754,0.005116307,0.00437175,0.1444626,0.112865776,0.024176988,0.36925621,0.00566967,0.015198172,0.01194234,0.0518727,1.008640548,0.51847698,0.005792844,0.001200485,0.014205428,0.2788084,NA,0.004086795,0.09508061,0.002992939,0.024316707,0.014242196
LH225,23.2,0.106794101,0.018037368,0.004411094,0.001433941,0.001913199,0.000429416,0.04957449,0.063747114,0.006150802,0.175318304,0.003700833,0.00918259,0.010855202,0.03926851,0.784885265,0.72591348,0.007191751,0.001108045,0.004075613,0.29653632,1.10E-03,0.001630437,0.04776581,4.84E-04,0.012404165,8.03E-04
LH231,41.3,0.13632043,0.008932719,0.012055714,0.008003716,0.012777361,0.003916104,0.07551363,0.192146354,0.028563262,0.19774778,2.37E-02,0.014906921,0.022932076,0.049029907,0.329703076,0.19044556,0.008082324,0.002293922,8.67E-03,0.3513274,0.003072855,0.008189517,0.50723673,0.000793225,0.006817451,NA
LH252,24.1,0.037870067,0.004009326,7.20E-03,0.001039328,0.00215953,4.99E-04,0.028154763,0.05457502,8.69E-03,0.29009374,9.79E-04,0.13641346,0.020120624,1.3381428,0.083729534,0.459806072,0.011411954,0.001591685,0.013048379,0.22773662,7.19E-03,0.003396743,0.30442165,1.61E-03,6.18E-02,0.002493354
LH260,26.1,0.240167728,0.032395925,0.033437591,0.008450395,0.007660228,0.003549349,0.23793075,0.027284533,0.012447871,0.131965812,0.0027729,0.034353051,0.013088967,0.32950322,0.47185488,0.41883231,0.003060982,0.001857441,0.006184153,0.200396,1.01E-03,0.002138206,0.15324786,1.62E-02,0.070673288,7.85E-03
LH299,21.3,0.03537995,0.025137736,0.053348375,0.004989895,0.003542749,0.000667475,0.12474547,0.115298135,0.004706551,0.18646411,1.86E-03,0.01574365,0.015517355,0.068592036,0.087112076,0.43287337,0.011044706,0.001363474,4.40E-03,0.22184304,0.000971736,0.001876915,4.64815924,0.000370819,0.001720981,6.94E-04
Mo13,24.8,0.182453691,0.031418949,2.40E-02,0.020296021,0.008198174,2.97E-03,1.320914207,0.640953204,8.97E-04,1.83580552,8.16E-03,0.303398919,0.075533989,6.2954334,0.059436763,0.050662501,0.101114509,0.011012142,0.054739431,0.92308118,5.55E-02,0.005893823,0.9513803,3.58E-03,2.86E-03,0.002592396
Mo16W,24.5,0.62232863,0.018645795,0.018,0.018065,0.003475,0.003336072,0.09885,0.02585,0.01333,0.184742019,0.002737173,0.102,0.0133,0.666,0.2315,0.532,0.00823,0.0016555,0.008968502,0.208591095,0.006872225,0.00652,0.885188405,0.00916,0.0357,0.008794614
Mo23W,22.1,0.05847063,0.008289387,0.026975928,0.003537784,0.001936638,0.003429793,0.10924223,0.114928312,0.004099337,0.08410916,1.80E-03,0.046381403,0.009468648,1.000330452,0.050944381,0.10479444,0.003602579,0.001219578,6.91E-03,0.08718615,0.001346288,0.002953193,0.04105817,0.005257001,0.00430668,4.98E-04
Mo28W,28.4,0.087300537,0.006522564,2.70E-02,2.70E-02,3.28E-03,0.003986718,1.33E-01,3.74E-02,9.56E-03,0.21619846,0.001212242,1.57E-02,1.97E-02,6.88E-02,2.52E-01,1.75E-01,8.99E-03,4.51E-03,0.007464358,0.312004444,0.005552133,3.63E-03,0.551808054,3.16E-03,2.61E-02,0.024588474
Mo3,49.2,0.10115658,0.003838437,0.006943907,0.001966969,0.002571202,0.003125847,0.05319633,0.062046768,0.003223185,0.30293792,2.23E-03,1.526586684,0.013750419,1.761409018,0.050891426,0.11147077,0.003423371,0.000543626,1.03E-02,0.09083872,0.005094652,0.004380226,12.38305588,0.004301253,0.020553084,1.01E-03
Mo39,22.65,0.316408562,0.02159796,0.013566828,0.003049207,0.003631936,0.003061867,0.104094515,0.139878384,0.015522341,0.49488606,0.009323279,0.042667434,0.016040295,0.67452811,0.029316893,0.622608839,0.007715941,0.002346548,0.010599857,0.343284345,0.005435,0.002487106,0.18847712,0.0052255,0.004789159,0.000429067
MS106,19.8,0.1114432,0.021000082,0.00524413,0.001648759,0.001176908,0.001431261,0.07183854,0.05998729,0.009263623,0.10818067,7.00E-04,0.002687315,0.004498594,0.007115825,0.007771946,0.0197404,0.002248693,0.00086214,0.003233477,0.06425086,0.005754043,0.003020812,0.02934828,0.003263081,0.004499198,1.04E-03
MS142,22.5,0.01934593,0.004011918,0.04176774,0.025393306,0.004328469,0.00296242,0.05264734,0.05623833,1.28E-03,0.2371265,0.005657076,0.00524295,0.013296285,0.03420455,1.06666183,0.4211901,0.004817478,0.001010922,0.003209761,0.32709043,3.99E-03,0.002324779,3.98210181,0.024542362,0.05271315,0.001963979
MS222,24.7,0.116970291,0.011947536,1.57E-02,0.009250487,0.003140655,1.13E-03,0.022340588,0.034334721,1.34E-04,0.19629953,4.48E-03,0.04028053,0.015729369,0.27588743,0.114383212,0.170918728,0.00213229,0.003129472,0.01058876,0.14490441,5.93E-02,0.001012092,0.09614847,1.14E-03,7.02E-03,0.001291676
N199,10.9,0.11132615,0.015238602,0.002013028,0.002038812,0.001668621,0.000871146,0.03212925,0.043933,0.005740721,0.14997606,0.003005729,0.046911098,0.010297199,0.15234918,0.07864253,0.39039847,0.001705456,0.00104427,0.010637922,0.1564913,6.27E-03,0.004245223,0.17032397,0.000259686,0.03868218,0.003421963
N534,25.85,0.064842338,0.010022442,0.021134718,0.005264045,0.006595615,0.004187333,0.159063435,0.118759154,0.011404052,0.191274286,0.001927104,0.021555033,0.01367313,0.1151811,0.244296645,0.217368035,0.002661695,0.001149364,0.006627885,0.2381705,0.0007375,0.001166306,0.931416785,0.002115,0.005418365,0.0001169
N538,25.1,0.268595674,0.04291453,1.28E-02,0.02112048,0.003775129,1.57E-03,0.087358149,0.125385375,2.41E-05,0.62670209,1.29E-03,0.113376778,0.034778663,0.59381587,0.147555372,0.058848876,0.003450996,0.003216029,0.043702571,0.18303773,6.60E-03,0.000426555,0.08170017,5.90E-05,5.42E-04,0.000273525
N540,22.4,0.06933203,0.025300115,0.039324583,0.001592812,0.004063296,0.002616763,0.11334768,0.37686058,0.07083341,0.19648296,1.28E-02,0.018796809,0.041476098,0.07224338,0.02256145,0.08257837,0.007573985,0.00149123,0.004026727,0.48010691,1.27E-03,0.004426961,0.1151159,0.000599336,0.026996541,0.003949524
N545,22.5,0.04810996,0.021177775,0.031187825,0.004087302,0.007139488,0.005930131,0.22654106,0.12934656,0.04501643,0.416414861,8.59E-03,0.032397182,0.051436802,0.104401912,0.492834375,0.48532278,0.006023159,NA,0.007612009,0.48213769,0.005224304,0.00707747,3.45411379,0.001148815,0.030532203,4.74E-03
NC13,26.3,0.45076384,0.009443601,0.004221063,0.004224443,0.005589783,0.004620977,0.18161613,0.03633584,0.007068901,0.3750256,0.008202178,0.015922207,0.013120557,0.03224658,0.60493798,0.96255566,0.029639818,0.002951478,0.00867419,0.1475198,2.03E-03,0.005177477,0.195772,0.000301907,0.008482681,0.004794461
ND167,22.2,0.07734331,0.018329011,0.005750571,0.001587008,0.004925327,0.005530257,0.4284362,0.07858118,0.05641907,0.25074803,2.35E-02,0.005358486,0.020681517,0.02567779,0.35110596,0.5635018,0.015591889,0.001277075,0.002632567,0.36063548,NaN,0.005065357,1.6809447,0.000235251,0.020694587,0.004837574
ND230,18.2,1.508962164,0.014258885,0.00787845,0.003209423,0.004965643,0.000958132,0.10971574,0.027275825,0.002727156,0.135361283,0.005996328,0.044778276,0.009491697,0.22104686,0.171620893,0.58335313,0.003597797,0.003759975,0.010422088,0.36705425,2.08E-03,0.00317528,1.44068959,5.74E-04,0.006209721,3.86E-04
ND245,22.6,0.136444433,0.010114469,0.040075341,0.009537893,0.003907409,0.004531664,0.08554388,0.246286547,0.00493194,0.086055094,0.001264031,0.012037127,0.015879118,0.14561642,1.029044671,0.78088203,0.010720983,0.001279555,0.006579616,0.16615915,6.92E-04,0.003823141,0.08868634,1.24E-02,0.023667326,2.67E-03
ND251,26.3,0.09449496,0.00583531,0.010195351,0.000964082,0.004164235,0.00164716,0.13473977,0.18650423,0.07114475,0.27230092,3.85E-02,0.006584155,0.023936132,0.03071161,0.13266662,0.16063695,0.007303106,0.000828064,0.004297264,0.73642095,2.18E-03,0.011449405,0.1992606,0.001124015,0.072787425,0.01244637
ND260,27.7,0.10147211,0.00464739,0.006702367,0.02455323,0.000171713,0.002929149,0.16302718,0.068119727,0.005798088,0.05961649,0.003832871,0.007949513,0.007513541,0.02834484,0.514271436,0.19361209,0.010652871,NA,0.002787542,0.2460736,0.0008056,0.002126337,1.74146279,0.001849256,0.009998356,0.003753704
ND262,27.8,0.094549067,0.00812538,7.15E-03,0.013805449,0.002633275,9.08E-04,0.026577996,0.037265046,2.18E-03,0.27580044,1.56E-02,0.011838101,0.040498013,0.02508324,0.060474025,0.051723891,0.004231857,0.001084816,0.005212846,1.02758942,8.39E-03,0.001541298,0.10151979,7.39E-04,8.43E-03,0.001788336
